,Pickup_Point,Status,Request_Timestamp,Drop_Timestamp,Date
3033,City,Cancelled,2016-12-07 10:27:00,,2016-12-07
3034,City,Cancelled,2016-12-07 15:40:00,,2016-12-07
3035,Airport,Cancelled,2016-12-07 20:50:00,,2016-12-07
3036,City,Cancelled,2016-07-13 05:05:12,,2016-07-13
3037,City,Cancelled,2016-07-13 06:01:55,,2016-07-13
3038,City,Cancelled,2016-07-13 07:34:14,,2016-07-13
3039,City,Cancelled,2016-07-13 09:48:34,,2016-07-13
3040,City,Cancelled,2016-07-14 07:23:36,,2016-07-14
3041,City,Cancelled,2016-07-15 17:27:11,,2016-07-15
3042,City,Cancelled,2016-07-15 21:16:46,,2016-07-15
3043,City,Cancelled,2016-11-07 06:29:00,,2016-11-07
3044,City,Cancelled,2016-07-14 07:07:46,,2016-07-14
3045,Airport,Cancelled,2016-07-14 15:30:06,,2016-07-14
3046,City,Cancelled,2016-11-07 07:36:00,,2016-11-07
3047,City,Cancelled,2016-11-07 08:43:00,,2016-11-07
3048,City,Cancelled,2016-12-07 04:52:00,,2016-12-07
3049,City,Cancelled,2016-07-13 22:16:51,,2016-07-13
3050,City,Cancelled,2016-07-14 08:03:39,,2016-07-14
3051,Airport,Cancelled,2016-11-07 19:27:00,,2016-11-07
3052,City,Cancelled,2016-12-07 06:02:00,,2016-12-07
3053,City,Cancelled,2016-07-13 06:10:59,,2016-07-13
3054,City,Cancelled,2016-07-13 07:34:01,,2016-07-13
3055,City,Cancelled,2016-07-14 05:07:32,,2016-07-14
3056,City,Cancelled,2016-07-15 01:45:43,,2016-07-15
3057,City,Cancelled,2016-11-07 07:33:00,,2016-11-07
3058,City,Cancelled,2016-11-07 10:59:00,,2016-11-07
3059,City,Cancelled,2016-07-14 07:31:35,,2016-07-14
3060,City,Cancelled,2016-07-14 09:48:36,,2016-07-14
3061,City,Cancelled,2016-07-15 06:51:10,,2016-07-15
3062,City,Cancelled,2016-07-15 07:33:52,,2016-07-15
3063,City,Cancelled,2016-07-13 05:35:47,,2016-07-13
3064,City,Cancelled,2016-07-15 05:45:17,,2016-07-15
3065,City,Cancelled,2016-11-07 06:22:00,,2016-11-07
3066,Airport,Cancelled,2016-12-07 16:20:00,,2016-12-07
3067,City,Cancelled,2016-07-14 05:50:10,,2016-07-14
3068,City,Cancelled,2016-11-07 05:06:00,,2016-11-07
3069,City,Cancelled,2016-11-07 05:37:00,,2016-11-07
3070,City,Cancelled,2016-11-07 05:57:00,,2016-11-07
3071,City,Cancelled,2016-12-07 05:30:00,,2016-12-07
3072,City,Cancelled,2016-07-13 07:11:45,,2016-07-13
3073,Airport,Cancelled,2016-07-13 16:01:28,,2016-07-13
3074,City,Cancelled,2016-07-15 05:31:14,,2016-07-15
3075,City,Cancelled,2016-11-07 09:24:00,,2016-11-07
3076,City,Cancelled,2016-12-07 08:17:00,,2016-12-07
3077,City,Cancelled,2016-07-13 06:54:58,,2016-07-13
3078,City,Cancelled,2016-07-13 07:08:36,,2016-07-13
3079,Airport,Cancelled,2016-07-13 21:40:55,,2016-07-13
3080,City,Cancelled,2016-07-14 08:56:21,,2016-07-14
3081,Airport,Cancelled,2016-07-14 10:22:45,,2016-07-14
3082,City,Cancelled,2016-11-07 23:06:00,,2016-11-07
3083,Airport,Cancelled,2016-07-13 16:49:15,,2016-07-13
3084,City,Cancelled,2016-07-14 07:08:40,,2016-07-14
3085,City,Cancelled,2016-12-07 08:18:00,,2016-12-07
3086,Airport,Cancelled,2016-07-13 10:20:35,,2016-07-13
3087,City,Cancelled,2016-07-13 11:59:21,,2016-07-13
3088,City,Cancelled,2016-07-13 19:25:29,,2016-07-13
3089,Airport,Cancelled,2016-07-15 15:36:17,,2016-07-15
3090,City,Cancelled,2016-12-07 05:44:00,,2016-12-07
3091,City,Cancelled,2016-12-07 13:30:00,,2016-12-07
3092,City,Cancelled,2016-07-13 06:31:03,,2016-07-13
3093,City,Cancelled,2016-07-15 19:29:17,,2016-07-15
3094,City,Cancelled,2016-11-07 05:42:00,,2016-11-07
3095,City,Cancelled,2016-07-13 09:23:48,,2016-07-13
3096,City,Cancelled,2016-07-13 10:04:18,,2016-07-13
3097,City,Cancelled,2016-07-14 07:30:30,,2016-07-14
3098,City,Cancelled,2016-07-15 23:12:21,,2016-07-15
3099,City,Cancelled,2016-11-07 08:29:00,,2016-11-07
3100,City,Cancelled,2016-11-07 09:50:00,,2016-11-07
3101,Airport,Cancelled,2016-12-07 21:24:00,,2016-12-07
3102,City,Cancelled,2016-07-13 11:10:46,,2016-07-13
3103,City,Cancelled,2016-07-15 08:36:49,,2016-07-15
3104,City,Cancelled,2016-07-15 09:53:55,,2016-07-15
3105,City,Cancelled,2016-11-07 06:33:00,,2016-11-07
3106,City,Cancelled,2016-12-07 05:54:00,,2016-12-07
3107,City,Cancelled,2016-07-13 09:05:57,,2016-07-13
3108,Airport,Cancelled,2016-07-13 17:47:46,,2016-07-13
3109,City,Cancelled,2016-07-14 06:26:10,,2016-07-14
3110,City,Cancelled,2016-07-15 08:53:49,,2016-07-15
3111,City,Cancelled,2016-11-07 05:00:00,,2016-11-07
3112,City,Cancelled,2016-11-07 05:34:00,,2016-11-07
3113,City,Cancelled,2016-11-07 07:20:00,,2016-11-07
3114,City,Cancelled,2016-12-07 08:46:00,,2016-12-07
3115,City,Cancelled,2016-07-15 05:03:26,,2016-07-15
3116,City,Cancelled,2016-07-15 06:50:34,,2016-07-15
3117,City,Cancelled,2016-07-15 07:50:43,,2016-07-15
3118,Airport,Cancelled,2016-07-13 20:58:40,,2016-07-13
3119,City,Cancelled,2016-07-15 08:56:04,,2016-07-15
3120,City,Cancelled,2016-07-15 11:39:58,,2016-07-15
3121,City,Cancelled,2016-11-07 07:55:00,,2016-11-07
3122,City,Cancelled,2016-11-07 08:23:00,,2016-11-07
3123,City,Cancelled,2016-12-07 09:39:00,,2016-12-07
3124,City,Cancelled,2016-12-07 13:46:00,,2016-12-07
3125,City,Cancelled,2016-12-07 08:19:00,,2016-12-07
3126,City,Cancelled,2016-12-07 12:30:00,,2016-12-07
3127,City,Cancelled,2016-07-15 09:33:07,,2016-07-15
3128,Airport,Cancelled,2016-07-15 14:40:08,,2016-07-15
3129,Airport,Cancelled,2016-12-07 14:40:00,,2016-12-07
3130,Airport,Cancelled,2016-07-13 05:28:12,,2016-07-13
3131,City,Cancelled,2016-12-07 04:24:00,,2016-12-07
3132,City,Cancelled,2016-07-13 06:52:10,,2016-07-13
3133,City,Cancelled,2016-07-15 05:53:54,,2016-07-15
3134,City,Cancelled,2016-12-07 07:59:00,,2016-12-07
3135,City,Cancelled,2016-07-13 15:05:30,,2016-07-13
3136,City,Cancelled,2016-07-14 06:40:29,,2016-07-14
3137,City,Cancelled,2016-07-13 00:00:24,,2016-07-13
3138,City,Cancelled,2016-07-13 09:44:52,,2016-07-13
3139,City,Cancelled,2016-07-14 05:10:41,,2016-07-14
3140,City,Cancelled,2016-07-14 05:54:41,,2016-07-14
3141,City,Cancelled,2016-07-15 09:46:14,,2016-07-15
3142,City,Cancelled,2016-07-15 22:02:02,,2016-07-15
3143,City,Cancelled,2016-11-07 06:12:00,,2016-11-07
3144,City,Cancelled,2016-11-07 08:35:00,,2016-11-07
3145,Airport,Cancelled,2016-11-07 10:23:00,,2016-11-07
3146,City,Cancelled,2016-11-07 17:47:00,,2016-11-07
3147,City,Cancelled,2016-12-07 08:38:00,,2016-12-07
3148,City,Cancelled,2016-07-13 05:17:08,,2016-07-13
3149,City,Cancelled,2016-07-13 08:55:48,,2016-07-13
3150,City,Cancelled,2016-07-14 08:59:45,,2016-07-14
3151,City,Cancelled,2016-07-14 15:52:41,,2016-07-14
3152,City,Cancelled,2016-07-15 05:01:35,,2016-07-15
3153,City,Cancelled,2016-07-15 05:27:47,,2016-07-15
3154,Airport,Cancelled,2016-12-07 13:19:00,,2016-12-07
3155,City,Cancelled,2016-07-14 05:27:26,,2016-07-14
3156,City,Cancelled,2016-07-14 09:43:37,,2016-07-14
3157,Airport,Cancelled,2016-07-15 08:46:33,,2016-07-15
3158,City,Cancelled,2016-12-07 10:04:00,,2016-12-07
3159,City,Cancelled,2016-07-13 10:01:02,,2016-07-13
3160,City,Cancelled,2016-07-15 06:08:30,,2016-07-15
3161,City,Cancelled,2016-12-07 06:17:00,,2016-12-07
3162,City,Cancelled,2016-12-07 07:30:00,,2016-12-07
3163,City,Cancelled,2016-12-07 13:45:00,,2016-12-07
3164,City,Cancelled,2016-07-13 09:34:22,,2016-07-13
3165,City,Cancelled,2016-07-15 06:59:47,,2016-07-15
3166,City,Cancelled,2016-07-15 09:58:03,,2016-07-15
3167,Airport,Cancelled,2016-07-15 17:32:54,,2016-07-15
3168,City,Cancelled,2016-11-07 09:59:00,,2016-11-07
3169,Airport,Cancelled,2016-11-07 20:33:00,,2016-11-07
3170,City,Cancelled,2016-12-07 06:37:00,,2016-12-07
3171,City,Cancelled,2016-12-07 07:27:00,,2016-12-07
3172,City,Cancelled,2016-12-07 07:57:00,,2016-12-07
3173,City,Cancelled,2016-07-13 03:24:24,,2016-07-13
3174,City,Cancelled,2016-07-13 05:54:44,,2016-07-13
3175,City,Cancelled,2016-07-13 09:32:18,,2016-07-13
3176,City,Cancelled,2016-07-13 09:33:21,,2016-07-13
3177,City,Cancelled,2016-07-13 17:51:15,,2016-07-13
3178,City,Cancelled,2016-07-14 06:40:54,,2016-07-14
3179,City,Cancelled,2016-07-14 08:55:30,,2016-07-14
3180,City,Cancelled,2016-11-07 07:40:00,,2016-11-07
3181,Airport,Cancelled,2016-07-13 13:20:21,,2016-07-13
3182,City,Cancelled,2016-07-14 05:28:28,,2016-07-14
3183,City,Cancelled,2016-07-15 07:17:02,,2016-07-15
3184,City,Cancelled,2016-07-13 05:55:36,,2016-07-13
3185,City,Cancelled,2016-07-14 06:46:41,,2016-07-14
3186,City,Cancelled,2016-11-07 22:26:00,,2016-11-07
3187,City,Cancelled,2016-07-15 10:13:46,,2016-07-15
3188,City,Cancelled,2016-11-07 08:48:00,,2016-11-07
3189,City,Cancelled,2016-11-07 09:11:00,,2016-11-07
3190,City,Cancelled,2016-07-14 09:07:46,,2016-07-14
3191,City,Cancelled,2016-11-07 08:52:00,,2016-11-07
3192,Airport,Cancelled,2016-12-07 20:55:00,,2016-12-07
3193,City,Cancelled,2016-07-15 05:41:45,,2016-07-15
3194,City,Cancelled,2016-07-15 07:05:11,,2016-07-15
3195,City,Cancelled,2016-07-15 19:10:02,,2016-07-15
3196,City,Cancelled,2016-07-14 08:42:46,,2016-07-14
3197,City,Cancelled,2016-07-15 06:15:40,,2016-07-15
3198,City,Cancelled,2016-07-15 09:04:50,,2016-07-15
3199,City,Cancelled,2016-11-07 10:03:00,,2016-11-07
3200,City,Cancelled,2016-07-13 05:20:11,,2016-07-13
3201,City,Cancelled,2016-07-13 07:05:55,,2016-07-13
3202,Airport,Cancelled,2016-07-13 07:27:44,,2016-07-13
3203,City,Cancelled,2016-07-14 05:06:35,,2016-07-14
3204,City,Cancelled,2016-12-07 21:23:00,,2016-12-07
3205,Airport,Cancelled,2016-07-13 16:01:54,,2016-07-13
3206,City,Cancelled,2016-07-14 05:13:45,,2016-07-14
3207,City,Cancelled,2016-07-15 05:04:48,,2016-07-15
3208,City,Cancelled,2016-07-15 07:49:27,,2016-07-15
3209,City,Cancelled,2016-11-07 06:09:00,,2016-11-07
3210,City,Cancelled,2016-11-07 07:46:00,,2016-11-07
3211,City,Cancelled,2016-07-13 07:43:49,,2016-07-13
3212,Airport,Cancelled,2016-07-15 18:39:39,,2016-07-15
3213,City,Cancelled,2016-07-15 20:11:36,,2016-07-15
3214,City,Cancelled,2016-07-13 10:08:10,,2016-07-13
3215,City,Cancelled,2016-07-14 09:01:54,,2016-07-14
3216,City,Cancelled,2016-07-13 09:24:57,,2016-07-13
3217,City,Cancelled,2016-07-14 05:08:03,,2016-07-14
3218,City,Cancelled,2016-07-14 05:25:55,,2016-07-14
3219,Airport,Cancelled,2016-07-15 19:19:26,,2016-07-15
3220,City,Cancelled,2016-11-07 21:34:00,,2016-11-07
3221,City,Cancelled,2016-12-07 06:35:00,,2016-12-07
3222,City,Cancelled,2016-12-07 09:20:00,,2016-12-07
3223,City,Cancelled,2016-07-15 07:09:12,,2016-07-15
3224,City,Cancelled,2016-11-07 06:25:00,,2016-11-07
3225,City,Cancelled,2016-11-07 10:10:00,,2016-11-07
3226,Airport,Cancelled,2016-12-07 16:03:00,,2016-12-07
3227,Airport,Cancelled,2016-12-07 22:06:00,,2016-12-07
3228,City,Cancelled,2016-07-15 05:00:30,,2016-07-15
3229,City,Cancelled,2016-07-15 07:06:58,,2016-07-15
3230,City,Cancelled,2016-11-07 09:25:00,,2016-11-07
3231,City,Cancelled,2016-11-07 10:07:00,,2016-11-07
3232,Airport,Cancelled,2016-11-07 21:32:00,,2016-11-07
3233,City,Cancelled,2016-12-07 05:21:00,,2016-12-07
3234,Airport,Cancelled,2016-12-07 21:45:00,,2016-12-07
3235,City,Cancelled,2016-07-13 08:57:47,,2016-07-13
3236,City,Cancelled,2016-07-15 09:10:12,,2016-07-15
3237,City,Cancelled,2016-07-13 06:26:18,,2016-07-13
3238,City,Cancelled,2016-07-15 05:30:53,,2016-07-15
3239,City,Cancelled,2016-11-07 23:42:00,,2016-11-07
3240,City,Cancelled,2016-12-07 02:39:00,,2016-12-07
3241,Airport,Cancelled,2016-12-07 20:30:00,,2016-12-07
3242,City,Cancelled,2016-07-13 07:27:40,,2016-07-13
3243,City,Cancelled,2016-07-14 08:28:21,,2016-07-14
3244,City,Cancelled,2016-12-07 08:23:00,,2016-12-07
3245,Airport,Cancelled,2016-12-07 11:26:00,,2016-12-07
3246,City,Cancelled,2016-07-15 06:14:39,,2016-07-15
3247,City,Cancelled,2016-07-15 07:39:12,,2016-07-15
3248,City,Cancelled,2016-11-07 07:40:00,,2016-11-07
3249,City,Cancelled,2016-11-07 20:14:00,,2016-11-07
3250,City,Cancelled,2016-07-13 07:35:16,,2016-07-13
3251,City,Cancelled,2016-07-13 08:22:13,,2016-07-13
3252,City,Cancelled,2016-07-14 06:48:59,,2016-07-14
3253,City,Cancelled,2016-07-14 17:25:49,,2016-07-14
3254,Airport,Cancelled,2016-07-15 09:09:32,,2016-07-15
3255,City,Cancelled,2016-11-07 08:48:00,,2016-11-07
3256,Airport,Cancelled,2016-11-07 17:48:00,,2016-11-07
3257,City,Cancelled,2016-12-07 11:13:00,,2016-12-07
3258,Airport,Cancelled,2016-07-13 11:18:55,,2016-07-13
3259,Airport,Cancelled,2016-07-14 20:19:26,,2016-07-14
3260,City,Cancelled,2016-07-15 06:34:09,,2016-07-15
3261,City,Cancelled,2016-07-15 08:03:01,,2016-07-15
3262,City,Cancelled,2016-11-07 07:22:00,,2016-11-07
3263,City,Cancelled,2016-07-13 05:55:20,,2016-07-13
3264,City,Cancelled,2016-07-14 05:58:24,,2016-07-14
3265,City,Cancelled,2016-07-14 08:18:46,,2016-07-14
3266,City,Cancelled,2016-11-07 06:09:00,,2016-11-07
3267,City,Cancelled,2016-07-13 07:39:44,,2016-07-13
3268,City,Cancelled,2016-07-15 22:12:00,,2016-07-15
3269,City,Cancelled,2016-11-07 06:36:00,,2016-11-07
3270,City,Cancelled,2016-11-07 08:24:00,,2016-11-07
3271,City,Cancelled,2016-11-07 08:37:00,,2016-11-07
3272,City,Cancelled,2016-07-15 07:44:55,,2016-07-15
3273,Airport,Cancelled,2016-07-15 18:20:30,,2016-07-15
3274,City,Cancelled,2016-11-07 08:16:00,,2016-11-07
3275,City,Cancelled,2016-07-13 07:32:06,,2016-07-13
3276,Airport,Cancelled,2016-07-13 19:28:05,,2016-07-13
3277,City,Cancelled,2016-07-14 05:24:34,,2016-07-14
3278,City,Cancelled,2016-07-14 06:23:20,,2016-07-14
3279,City,Cancelled,2016-12-07 09:54:00,,2016-12-07
3280,City,Cancelled,2016-12-07 15:27:00,,2016-12-07
3281,City,Cancelled,2016-07-13 08:36:12,,2016-07-13
3282,City,Cancelled,2016-07-14 17:56:19,,2016-07-14
3283,City,Cancelled,2016-11-07 07:33:00,,2016-11-07
3284,City,Cancelled,2016-12-07 02:42:00,,2016-12-07
3285,City,Cancelled,2016-07-13 04:58:06,,2016-07-13
3286,City,Cancelled,2016-11-07 05:29:00,,2016-11-07
3287,City,Cancelled,2016-11-07 08:06:00,,2016-11-07
3288,City,Cancelled,2016-12-07 11:08:00,,2016-12-07
3289,Airport,Cancelled,2016-12-07 15:13:00,,2016-12-07
3290,Airport,Cancelled,2016-12-07 19:52:00,,2016-12-07
3291,City,Cancelled,2016-07-14 17:55:51,,2016-07-14
3292,City,Cancelled,2016-12-07 16:33:00,,2016-12-07
3293,City,Cancelled,2016-07-13 04:43:32,,2016-07-13
3294,Airport,Cancelled,2016-07-14 17:40:14,,2016-07-14
3295,City,Cancelled,2016-07-15 08:35:31,,2016-07-15
3296,City,Cancelled,2016-11-07 05:54:00,,2016-11-07
3297,City,Cancelled,2016-12-07 08:02:00,,2016-12-07
3298,City,Cancelled,2016-07-13 07:42:32,,2016-07-13
3299,Airport,Cancelled,2016-07-13 21:06:59,,2016-07-13
3300,City,Cancelled,2016-07-14 05:27:38,,2016-07-14
3301,City,Cancelled,2016-07-14 07:45:41,,2016-07-14
3302,City,Cancelled,2016-07-14 09:33:37,,2016-07-14
3303,Airport,Cancelled,2016-07-14 15:59:04,,2016-07-14
3304,City,Cancelled,2016-07-15 02:11:10,,2016-07-15
3305,City,Cancelled,2016-07-13 23:45:26,,2016-07-13
3306,City,Cancelled,2016-07-14 09:40:49,,2016-07-14
3307,City,Cancelled,2016-11-07 07:59:00,,2016-11-07
3308,City,Cancelled,2016-12-07 06:52:00,,2016-12-07
3309,City,Cancelled,2016-07-13 07:25:48,,2016-07-13
3310,City,Cancelled,2016-07-15 04:42:55,,2016-07-15
3311,City,Cancelled,2016-07-15 07:47:32,,2016-07-15
3312,City,Cancelled,2016-07-15 08:57:28,,2016-07-15
3313,City,Cancelled,2016-12-07 07:26:00,,2016-12-07
3314,City,Cancelled,2016-07-13 08:56:49,,2016-07-13
3315,Airport,Cancelled,2016-11-07 05:44:00,,2016-11-07
3316,City,Cancelled,2016-11-07 07:30:00,,2016-11-07
3317,City,Cancelled,2016-07-13 06:57:56,,2016-07-13
3318,City,Cancelled,2016-07-15 07:26:32,,2016-07-15
3319,City,Cancelled,2016-07-15 07:57:58,,2016-07-15
3320,City,Cancelled,2016-11-07 08:39:00,,2016-11-07
3321,Airport,Cancelled,2016-12-07 20:35:00,,2016-12-07
3322,City,Cancelled,2016-07-14 07:35:39,,2016-07-14
3323,City,Cancelled,2016-07-14 08:36:56,,2016-07-14
3324,City,Cancelled,2016-07-14 14:09:23,,2016-07-14
3325,City,Cancelled,2016-07-15 08:40:38,,2016-07-15
3326,City,Cancelled,2016-07-13 21:36:47,,2016-07-13
3327,City,Cancelled,2016-07-15 08:20:33,,2016-07-15
3328,City,Cancelled,2016-07-15 08:47:14,,2016-07-15
3329,City,Cancelled,2016-07-15 08:50:52,,2016-07-15
3330,City,Cancelled,2016-07-13 20:45:49,,2016-07-13
3331,City,Cancelled,2016-07-14 11:17:20,,2016-07-14
3332,City,Cancelled,2016-11-07 08:59:00,,2016-11-07
3333,City,Cancelled,2016-11-07 05:14:00,,2016-11-07
3334,City,Cancelled,2016-07-14 08:53:59,,2016-07-14
3335,City,Cancelled,2016-07-15 05:30:17,,2016-07-15
3336,City,Cancelled,2016-07-13 06:19:51,,2016-07-13
3337,City,Cancelled,2016-07-13 09:10:16,,2016-07-13
3338,City,Cancelled,2016-07-13 10:19:32,,2016-07-13
3339,City,Cancelled,2016-07-15 23:59:29,,2016-07-15
3340,Airport,Cancelled,2016-11-07 17:44:00,,2016-11-07
3341,City,Cancelled,2016-12-07 07:47:00,,2016-12-07
3342,City,Cancelled,2016-07-13 09:11:22,,2016-07-13
3343,City,Cancelled,2016-07-13 09:45:21,,2016-07-13
3344,City,Cancelled,2016-07-13 04:58:21,,2016-07-13
3345,Airport,Cancelled,2016-07-13 10:02:13,,2016-07-13
3346,City,Cancelled,2016-07-14 06:13:47,,2016-07-14
3347,City,Cancelled,2016-07-15 05:58:18,,2016-07-15
3348,City,Cancelled,2016-11-07 10:04:00,,2016-11-07
3349,Airport,Cancelled,2016-12-07 09:02:00,,2016-12-07
3350,City,Cancelled,2016-07-13 06:12:30,,2016-07-13
3351,City,Cancelled,2016-11-07 09:32:00,,2016-11-07
3352,Airport,Cancelled,2016-11-07 18:44:00,,2016-11-07
3353,City,Cancelled,2016-12-07 05:39:00,,2016-12-07
3354,City,Cancelled,2016-07-13 06:23:23,,2016-07-13
3355,City,Cancelled,2016-07-14 07:55:58,,2016-07-14
3356,City,Cancelled,2016-07-15 06:44:03,,2016-07-15
3357,Airport,Cancelled,2016-07-15 18:50:59,,2016-07-15
3358,City,Cancelled,2016-11-07 06:43:00,,2016-11-07
3359,City,Cancelled,2016-11-07 08:18:00,,2016-11-07
3360,City,Cancelled,2016-11-07 09:12:00,,2016-11-07
3361,City,Cancelled,2016-12-07 09:41:00,,2016-12-07
3362,City,Cancelled,2016-07-13 06:00:28,,2016-07-13
3363,Airport,Cancelled,2016-07-15 19:23:51,,2016-07-15
3364,City,Cancelled,2016-11-07 06:23:00,,2016-11-07
3365,City,Cancelled,2016-12-07 07:57:00,,2016-12-07
3366,City,Cancelled,2016-12-07 08:20:00,,2016-12-07
3367,City,Cancelled,2016-12-07 08:58:00,,2016-12-07
3368,City,Cancelled,2016-12-07 09:59:00,,2016-12-07
3369,City,Cancelled,2016-07-13 04:57:03,,2016-07-13
3370,City,Cancelled,2016-07-13 06:22:21,,2016-07-13
3371,City,Cancelled,2016-07-15 09:09:40,,2016-07-15
3372,City,Cancelled,2016-12-07 08:26:00,,2016-12-07
3373,City,Cancelled,2016-07-13 08:28:37,,2016-07-13
3374,Airport,Cancelled,2016-07-13 13:29:42,,2016-07-13
3375,City,Cancelled,2016-07-13 23:56:13,,2016-07-13
3376,Airport,Cancelled,2016-07-14 05:08:28,,2016-07-14
3377,City,Cancelled,2016-07-14 06:51:11,,2016-07-14
3378,City,Cancelled,2016-07-14 20:08:14,,2016-07-14
3379,Airport,Cancelled,2016-11-07 20:19:00,,2016-11-07
3380,Airport,Cancelled,2016-07-14 21:01:34,,2016-07-14
3381,City,Cancelled,2016-07-15 06:50:14,,2016-07-15
3382,City,Cancelled,2016-12-07 08:30:00,,2016-12-07
3383,Airport,Cancelled,2016-12-07 12:25:00,,2016-12-07
3384,City,Cancelled,2016-07-13 05:41:43,,2016-07-13
3385,City,Cancelled,2016-07-13 09:41:26,,2016-07-13
3386,City,Cancelled,2016-07-15 04:49:57,,2016-07-15
3387,City,Cancelled,2016-07-15 07:38:39,,2016-07-15
3388,Airport,Cancelled,2016-12-07 06:10:00,,2016-12-07
3389,City,Cancelled,2016-12-07 23:41:00,,2016-12-07
3390,Airport,Cancelled,2016-07-13 19:49:17,,2016-07-13
3391,Airport,Cancelled,2016-07-14 18:16:03,,2016-07-14
3392,City,Cancelled,2016-07-15 07:02:11,,2016-07-15
3393,City,Cancelled,2016-11-07 05:40:00,,2016-11-07
3394,City,Cancelled,2016-07-13 07:05:11,,2016-07-13
3395,City,Cancelled,2016-07-13 10:17:21,,2016-07-13
3396,City,Cancelled,2016-07-13 20:54:30,,2016-07-13
3397,Airport,Cancelled,2016-07-14 17:29:15,,2016-07-14
3398,City,Cancelled,2016-07-15 05:11:09,,2016-07-15
3399,City,Cancelled,2016-11-07 09:14:00,,2016-11-07
3400,City,Cancelled,2016-12-07 07:39:00,,2016-12-07
3401,City,Cancelled,2016-12-07 09:18:00,,2016-12-07
3402,City,Cancelled,2016-12-07 09:25:00,,2016-12-07
3403,City,Cancelled,2016-07-13 07:30:26,,2016-07-13
3404,Airport,Cancelled,2016-07-13 09:13:18,,2016-07-13
3405,Airport,Cancelled,2016-07-13 17:32:32,,2016-07-13
3406,City,Cancelled,2016-07-14 07:28:41,,2016-07-14
3407,City,Cancelled,2016-07-14 09:48:08,,2016-07-14
3408,City,Cancelled,2016-12-07 07:59:00,,2016-12-07
3409,City,Cancelled,2016-12-07 09:51:00,,2016-12-07
3410,City,Cancelled,2016-07-13 05:36:09,,2016-07-13
3411,City,Cancelled,2016-07-14 07:07:05,,2016-07-14
3412,City,Cancelled,2016-07-14 07:22:16,,2016-07-14
3413,City,Cancelled,2016-07-14 17:07:02,,2016-07-14
3414,Airport,Cancelled,2016-12-07 11:47:00,,2016-12-07
3415,Airport,Cancelled,2016-07-13 21:33:48,,2016-07-13
3416,City,Cancelled,2016-07-14 05:20:42,,2016-07-14
3417,City,Cancelled,2016-07-14 08:39:54,,2016-07-14
3418,City,Cancelled,2016-12-07 09:03:00,,2016-12-07
3419,Airport,Cancelled,2016-12-07 14:45:00,,2016-12-07
3420,City,Cancelled,2016-07-13 05:05:37,,2016-07-13
3421,Airport,Cancelled,2016-07-13 09:17:54,,2016-07-13
3422,City,Cancelled,2016-07-14 09:42:41,,2016-07-14
3423,City,Cancelled,2016-07-15 05:28:23,,2016-07-15
3424,City,Cancelled,2016-11-07 10:11:00,,2016-11-07
3425,City,Cancelled,2016-12-07 09:47:00,,2016-12-07
3426,City,Cancelled,2016-12-07 10:23:00,,2016-12-07
3427,City,Cancelled,2016-12-07 21:13:00,,2016-12-07
3428,City,Cancelled,2016-07-13 07:44:50,,2016-07-13
3429,City,Cancelled,2016-07-13 07:48:06,,2016-07-13
3430,City,Cancelled,2016-07-13 08:34:25,,2016-07-13
3431,City,Cancelled,2016-07-15 05:13:29,,2016-07-15
3432,City,Cancelled,2016-07-15 07:33:51,,2016-07-15
3433,City,Cancelled,2016-07-15 08:30:14,,2016-07-15
3434,City,Cancelled,2016-12-07 12:20:00,,2016-12-07
3435,Airport,Cancelled,2016-07-14 21:17:51,,2016-07-14
3436,City,Cancelled,2016-11-07 04:47:00,,2016-11-07
3437,City,Cancelled,2016-11-07 09:17:00,,2016-11-07
3438,City,Cancelled,2016-12-07 05:44:00,,2016-12-07
3439,City,Cancelled,2016-07-14 05:56:33,,2016-07-14
3440,City,Cancelled,2016-07-14 08:22:53,,2016-07-14
3441,City,Cancelled,2016-07-15 06:42:26,,2016-07-15
3442,City,Cancelled,2016-11-07 07:29:00,,2016-11-07
3443,City,Cancelled,2016-07-15 05:53:49,,2016-07-15
3444,City,Cancelled,2016-07-15 18:17:50,,2016-07-15
3445,City,Cancelled,2016-11-07 22:01:00,,2016-11-07
3446,Airport,Cancelled,2016-12-07 14:00:00,,2016-12-07
3447,City,Cancelled,2016-12-07 17:16:00,,2016-12-07
3448,City,Cancelled,2016-12-07 19:52:00,,2016-12-07
3449,Airport,Cancelled,2016-11-07 18:35:00,,2016-11-07
